ID;concentration;logk;logP_ACD;MW_ACD;PSA_ACD
737;0.5;0.11213;2.92;234.2;76.38
737;0.6;-0.13086;2.92;234.2;76.38
737;0.7;-0.31905;2.92;234.2;76.38
737;0.8;-0.54061;2.92;234.2;76.38
738;0.3;2.0158;3.77;287.74;38.33
738;0.4;1.3537;3.77;287.74;38.33
738;0.5;0.85766;3.77;287.74;38.33
738;0.6;0.4664;3.77;287.74;38.33
738;0.7;0.15807;3.77;287.74;38.33
738;0.8;-0.11464;3.77;287.74;38.33
739;0.1;1.5095;3.32;317.81;43.7
739;0.2;0.46507;3.32;317.81;43.7
739;0.3;-0.28124;3.32;317.81;43.7
739;0.4;-0.827;3.32;317.81;43.7
740;0.2;1.2241;3.25;395.47;52.65
740;0.3;0.3351;3.25;395.47;52.65
740;0.4;-0.34474;3.25;395.47;52.65
740;0.5;-0.86923;3.25;395.47;52.65
741;0.2;2.104;2.55;356.41;73.58
741;0.3;1.0942;2.55;356.41;73.58
741;0.4;0.44185;2.55;356.41;73.58
741;0.5;0.0081396;2.55;356.41;73.58
741;0.6;-0.29751;2.55;356.41;73.58
741;0.7;-0.5336;2.55;356.41;73.58
742;0.2;1.5902;2;275.34;47.56
742;0.3;0.88146;2;275.34;47.56
742;0.4;0.37857;2;275.34;47.56
742;0.5;0.041393;2;275.34;47.56
742;0.6;-0.21484;2;275.34;47.56
742;0.7;-0.39971;2;275.34;47.56
743;0.05;0.63446;-0.0681;314.4;111.56
743;0.1;-0.072271;-0.0681;314.4;111.56
743;0.2;-1.349;-0.0681;314.4;111.56
744;0.05;1.036;0.69;303.35;62.3
744;0.1;0.49485;0.69;303.35;62.3
744;0.2;-0.34177;0.69;303.35;62.3
744;0.3;-0.87058;0.69;303.35;62.3
745;0.2;0.85199;4.03;267.35;53.26
745;0.3;0.1269;4.03;267.35;53.26
745;0.4;-0.45792;4.03;267.35;53.26
746;0.5;2.0572;6.26;300.44;37.3
746;0.6;1.5194;6.26;300.44;37.3
746;0.7;1.112;6.26;300.44;37.3
746;0.8;0.73941;6.26;300.44;37.3
746;0.9;0.37297;6.26;300.44;37.3
747;0.2;1.0096;3.57;339.47;43.7
747;0.3;0.22766;3.57;339.47;43.7
747;0.4;-0.41985;3.57;339.47;43.7
747;0.5;-1.0631;3.57;339.47;43.7
748;0.3;1.2301;5.2;477.57;61.21
748;0.4;0.36831;5.2;477.57;61.21
748;0.5;-0.31535;5.2;477.57;61.21
748;0.6;-0.94378;5.2;477.57;61.21
749;0.1;2.0803;3.58;347.24;61.8
749;0.2;1.238;3.58;347.24;61.8
749;0.3;0.46726;3.58;347.24;61.8
749;0.4;-0.16525;3.58;347.24;61.8
749;0.5;-0.73569;3.58;347.24;61.8
750;0.05;0.74081;0.78;341.43;110.11
750;0.1;0.089472;0.78;341.43;110.11
750;0.2;-0.82607;0.78;341.43;110.11
751;0.05;0.45549;0.69;239.31;72.72
751;0.1;-0.24355;0.69;239.31;72.72
751;0.2;-1.65;0.69;239.31;72.72
752;0.3;1.6425;2.94;287.32;48.46
752;0.4;1.0632;2.94;287.32;48.46
752;0.5;0.64505;2.94;287.32;48.46
752;0.6;0.32003;2.94;287.32;48.46
752;0.7;0.068457;2.94;287.32;48.46
752;0.8;-0.17783;2.94;287.32;48.46
752;0.9;-0.34767;2.94;287.32;48.46
753;0.05;1.7747;2.87;354.44;65.56
753;0.1;1.1847;2.87;354.44;65.56
753;0.2;0.3138;2.87;354.44;65.56
753;0.3;-0.40761;2.87;354.44;65.56
754;0.1;1.7953;1.39;314.36;98.39
754;0.2;1.0832;1.39;314.36;98.39
754;0.3;0.56753;1.39;314.36;98.39
754;0.4;0.17532;1.39;314.36;98.39
754;0.5;-0.12887;1.39;314.36;98.39
754;0.6;-0.40866;1.39;314.36;98.39
754;0.7;-0.58476;1.39;314.36;98.39
755;0.2;1.7807;1.5;331.75;70.67
755;0.3;0.99786;1.5;331.75;70.67
755;0.4;0.45298;1.5;331.75;70.67
755;0.5;0.086937;1.5;331.75;70.67
755;0.6;-0.18682;1.5;331.75;70.67
755;0.7;-0.35751;1.5;331.75;70.67
755;0.8;-0.51713;1.5;331.75;70.67
756;0.05;1.0714;1.24;192.26;24.5
756;0.1;0.57621;1.24;192.26;24.5
756;0.2;-0.23501;1.24;192.26;24.5
756;0.3;-0.92383;1.24;192.26;24.5
757;0.05;0.46168;-0.75;237.22;129.17
757;0.1;-0.23291;-0.75;237.22;129.17
757;0.2;-1.282;-0.75;237.22;129.17
758;0.05;1.0161;1.22;328.43;84.09
758;0.1;0.34205;1.22;328.43;84.09
758;0.2;-0.5589;1.22;328.43;84.09
758;0.3;-1.9845;1.22;328.43;84.09
759;0.2;1.572;4.39;301.47;23.47
759;0.3;0.71682;4.39;301.47;23.47
759;0.4;0.037596;4.39;301.47;23.47
759;0.5;-0.53882;4.39;301.47;23.47
760;0.05;0.41177;0.7;225.28;72.72
760;0.1;-0.23291;0.7;225.28;72.72
760;0.2;-1.349;0.7;225.28;72.72
761;0.2;1.1159;3.44;315.75;56.27
761;0.3;0.32243;3.44;315.75;56.27
761;0.4;-0.30103;3.44;315.75;56.27
761;0.5;-0.82001;3.44;315.75;56.27
762;0.1;1.5919;3.25;278.39;16.13
762;0.2;0.66599;3.25;278.39;16.13
762;0.3;0.0022444;3.25;278.39;16.13
762;0.4;-0.57087;3.25;278.39;16.13
763;0.2;2.0919;4.65;325.44;41.49
763;0.3;1.0158;4.65;325.44;41.49
763;0.4;0.21298;4.65;325.44;41.49
763;0.5;-0.41287;4.65;325.44;41.49
764;0.05;1.937;2.88;349.39;32.5
764;0.1;1.4065;2.88;349.39;32.5
764;0.2;0.5505;2.88;349.39;32.5
764;0.3;-0.15845;2.88;349.39;32.5
764;0.4;-0.7828;2.88;349.39;32.5
765;0.05;1.5634;3.24;297.39;21.7
765;0.1;0.90653;3.24;297.39;21.7
765;0.2;0.003229;3.24;297.39;21.7
765;0.3;-0.61346;3.24;297.39;21.7
766;0.05;1.2173;2.85;200.28;24.39
766;0.1;0.72809;2.85;200.28;24.39
766;0.2;-0.0372;2.85;200.28;24.39
766;0.3;-0.56128;2.85;200.28;24.39
767;0.05;1.7589;2.89;295.38;43.7
767;0.1;1.1273;2.89;295.38;43.7
767;0.2;0.21729;2.89;295.38;43.7
767;0.3;-0.49317;2.89;295.38;43.7
768;0.3;1.2422;5.16;352.42;31.78
768;0.4;0.41203;5.16;352.42;31.78
768;0.5;-0.23576;5.16;352.42;31.78
768;0.6;-0.72818;5.16;352.42;31.78
769;0.1;1.468;2.62;227.73;32.26
769;0.2;0.26559;2.62;227.73;32.26
769;0.3;-0.42522;2.62;227.73;32.26
769;0.4;-0.93174;2.62;227.73;32.26
770;0.1;1.4669;-3.33;288.32;89.32
770;0.2;0.37532;-3.33;288.32;89.32
770;0.3;-0.42522;-3.33;288.32;89.32
770;0.4;-1.0311;-3.33;288.32;89.32
771;0.05;1.6961;2.78;300.78;64.79
771;0.1;1.019;2.78;300.78;64.79
771;0.2;0.079721;2.78;300.78;64.79
771;0.3;-0.6421;2.78;300.78;64.79
772;0.2;1.7849;2.36;270.35;83.65
772;0.3;1.1351;2.36;270.35;83.65
772;0.4;0.64597;2.36;270.35;83.65
773;0.2;1.8605;4.71;294.43;6.48
773;0.3;0.8997;4.71;294.43;6.48
773;0.4;0.14662;4.71;294.43;6.48
774;0.4;1.315;2.81;351.85;71.62
774;0.5;0.80965;2.81;351.85;71.62
774;0.6;0.40841;2.81;351.85;71.62
774;0.7;0.077412;2.81;351.85;71.62
774;0.8;-0.31158;2.81;351.85;71.62
775;0.1;1.9556;2.76;371.86;42.39
775;0.2;0.84371;2.76;371.86;42.39
775;0.3;0.02831;2.76;371.86;42.39
775;0.4;-0.65611;2.76;371.86;42.39
776;0.05;1.7448;2.66;289.76;52.49
776;0.1;1.0885;2.66;289.76;52.49
776;0.2;0.079721;2.66;289.76;52.49
776;0.3;-0.6421;2.66;289.76;52.49
777;0.1;1.8162;2.84;292.34;50.16
777;0.2;0.7217;2.84;292.34;50.16
777;0.3;-0.021921;2.84;292.34;50.16
777;0.4;-0.59746;2.84;292.34;50.16
778;0.4;1.6096;3.82;296.54;121.26
778;0.5;1.1302;3.82;296.54;121.26
778;0.6;0.74768;3.82;296.54;121.26
778;0.7;0.43254;3.82;296.54;121.26
778;0.8;0.13609;3.82;296.54;121.26
778;0.9;-0.14545;3.82;296.54;121.26
779;0.2;1.7508;4.12;405.49;54.37
779;0.3;0.78559;4.12;405.49;54.37
779;0.4;0.088513;4.12;405.49;54.37
779;0.5;-0.51512;4.12;405.49;54.37
780;0.05;1.9293;3.21;195.26;12.89
780;0.1;1.32;3.21;195.26;12.89
780;0.2;0.49821;3.21;195.26;12.89
780;0.3;-0.047511;3.21;195.26;12.89
780;0.4;-0.44808;3.21;195.26;12.89
780;0.5;-0.82001;3.21;195.26;12.89
781;0.6;1.4857;5.52;402.06;44.24
781;0.7;1.0578;5.52;402.06;44.24
781;0.8;0.65667;5.52;402.06;44.24
781;0.9;0.25249;5.52;402.06;44.24
782;0.4;1.7992;4.13;316.46;102.13
782;0.5;1.209;4.13;316.46;102.13
782;0.6;0.76196;4.13;316.46;102.13
783;0.5;2.0527;6.9;348.48;37.3
783;0.6;1.4984;6.9;348.48;37.3
783;0.7;1.073;6.9;348.48;37.3
783;0.8;0.68656;6.9;348.48;37.3
783;0.9;0.30273;6.9;348.48;37.3
784;0.1;1.9468;0.53;394.43;115.06
784;0.2;0.79666;0.53;394.43;115.06
784;0.3;0.095558;0.53;394.43;115.06
784;0.4;-0.32233;0.53;394.43;115.06
784;0.5;-0.64912;0.53;394.43;115.06
785;0.1;1.5917;1.27;332.85;97.64
785;0.2;0.64448;1.27;332.85;97.64
785;0.3;-0.14884;1.27;332.85;97.64
785;0.4;-0.7828;1.27;332.85;97.64
786;0.05;0.85363;0.7;204.23;79.11
786;0.1;0.39589;0.7;204.23;79.11
786;0.3;-0.95312;0.7;204.23;79.11
787;0.3;0.70099;1.55;342.36;111.11
787;0.4;0.19345;1.55;342.36;111.11
787;0.5;-0.14332;1.55;342.36;111.11
788;0.05;1.9163;1.28;316.42;107.98
788;0.1;1.1625;1.28;316.42;107.98
788;0.3;-0.65717;1.28;316.42;107.98
789;0.3;0.095558;3.56;395.43;69.72
789;0.4;-0.59746;3.56;395.43;69.72
790;0.3;1.1664;1.54;311.4;86.89
790;0.4;0.72779;1.54;311.4;86.89
790;0.5;0.38119;1.54;311.4;86.89
791;0.05;1.5178;1.16;253.26;129.62
791;0.1;0.80768;1.16;253.26;129.62
791;0.3;-0.98453;1.16;253.26;129.62
792;0.05;1.0818;1.89;212.17;17.82
792;0.1;0.63342;1.89;212.17;17.82
792;0.3;-0.56128;1.89;212.17;17.82
793;0.2;1.4666;3.36;255.35;21.26
793;0.3;0.55923;3.36;255.35;21.26
793;0.4;-0.15523;3.36;255.35;21.26
793;0.5;-0.77581;3.36;255.35;21.26
794;0.3;2.0755;5.13;371.51;12.47
794;0.4;1.0584;5.13;371.51;12.47
794;0.5;0.31829;5.13;371.51;12.47
794;0.6;-0.2574;5.13;371.51;12.47
794;0.7;-0.78888;5.13;371.51;12.47
795;0.1;1.4948;-0.25;370.47;84.13
795;0.2;0.26206;-0.25;370.47;84.13
795;0.3;-0.67277;-0.25;370.47;84.13
796;0.1;1.6956;2.76;356.5;32.78
796;0.2;0.59717;2.76;356.5;32.78
796;0.3;-0.17329;2.76;356.5;32.78
796;0.4;-0.72393;2.76;356.5;32.78
797;0.1;1.4242;3.1;277.4;21.7
797;0.2;0.42678;3.1;277.4;21.7
797;0.3;-0.23248;3.1;277.4;21.7
797;0.4;-0.70596;3.1;277.4;21.7
798;0.2;1.9586;5.54;438.56;74.21
798;0.3;0.88456;5.54;438.56;74.21
798;0.4;0.11589;5.54;438.56;74.21
798;0.5;-0.49265;5.54;438.56;74.21
799;0.1;1.4864;2.87;354.44;65.56
799;0.2;0.45382;2.87;354.44;65.56
799;0.3;-0.32177;2.87;354.44;65.56
799;0.4;-0.93174;2.87;354.44;65.56
800;0.1;2.0526;3.75;264.36;41.57
800;0.2;1.0713;3.75;264.36;41.57
800;0.3;0.29594;3.75;264.36;41.57
800;0.4;-0.38486;3.75;264.36;41.57
800;0.5;-0.95542;3.75;264.36;41.57
801;0.3;1.8078;5.62;471.67;43.7
801;0.4;0.79551;5.62;471.67;43.7
801;0.5;0.047748;5.62;471.67;43.7
801;0.6;-0.57139;5.62;471.67;43.7
802;0.1;1.6553;1.87;292.44;76.04
802;0.2;0.71737;1.87;292.44;76.04
802;0.4;-0.70596;1.87;292.44;76.04
803;0.3;1.2011;1.49;380.49;202.26
803;0.4;0.63245;1.49;380.49;202.26
803;0.5;0.20485;1.49;380.49;202.26
803;0.6;-0.13086;1.49;380.49;202.26
803;0.7;-0.42715;1.49;380.49;202.26
803;0.8;-0.69897;1.49;380.49;202.26
804;0.1;1.9065;2.9;359.46;40.16
804;0.2;0.7054;2.9;359.46;40.16
804;0.3;-0.074704;2.9;359.46;40.16
804;0.4;-0.6721;2.9;359.46;40.16
805;0.1;1.0642;0.84;220.25;122.36
805;0.2;0.24211;0.84;220.25;122.36
805;0.3;-0.41633;0.84;220.25;122.36
805;0.4;-0.9624;0.84;220.25;122.36
806;0.05;1.222;4.18;314.21;29.54
806;0.1;0.53966;4.18;314.21;29.54
806;0.2;-0.43691;4.18;314.21;29.54
807;0.05;1.4202;0.64;284.35;53.43
807;0.1;0.82088;0.64;284.35;53.43
807;0.2;-0.1018;0.64;284.35;53.43
807;0.3;-0.78041;0.64;284.35;53.43
808;0.05;1.8994;0.33;258.23;83.55
808;0.1;1.3708;0.33;258.23;83.55
808;0.2;0.66878;0.33;258.23;83.55
808;0.3;0.21959;0.33;258.23;83.55
809;0.2;1.5345;3.89;425.39;32.78
809;0.3;0.59668;3.89;425.39;32.78
809;0.4;-0.11731;3.89;425.39;32.78
810;0.05;2.0171;3.4;259.39;23.47
810;0.1;1.3934;3.4;259.39;23.47
810;0.2;0.5023;3.4;259.39;23.47
810;0.3;-0.14884;3.4;259.39;23.47
810;0.4;-0.6887;3.4;259.39;23.47
811;0.2;1.8107;4.32;422.56;48.91
811;0.3;0.81083;4.32;422.56;48.91
811;0.4;0.099673;4.32;422.56;48.91
811;0.5;-0.41287;4.32;422.56;48.91
811;0.6;-0.88579;4.32;422.56;48.91
812;0.3;1.6547;3.69;304.34;51.19
812;0.4;1.0134;3.69;304.34;51.19
812;0.5;0.5647;3.69;304.34;51.19
812;0.6;0.22607;3.69;304.34;51.19
812;0.7;-0.044582;3.69;304.34;51.19
812;0.8;-0.29073;3.69;304.34;51.19
813;0.2;2.1276;4.62;407.5;35.02
813;0.3;1.1068;4.62;407.5;35.02
813;0.4;0.33597;4.62;407.5;35.02
813;0.5;-0.25433;4.62;407.5;35.02
813;0.6;-0.70969;4.62;407.5;35.02
814;0.05;1.9579;2.06;271.27;87.44
814;0.1;1.2925;2.06;271.27;87.44
814;0.2;0.27257;2.06;271.27;87.44
814;0.3;-0.51471;2.06;271.27;87.44
814;0.4;-1.2742;2.06;271.27;87.44
815;0.2;1.3705;4.12;228.37;80.12
815;0.3;0.54407;4.12;228.37;80.12
815;0.4;-0.020093;4.12;228.37;80.12
816;0.2;1.7379;3.79;409.42;40.54
816;0.3;0.75047;3.79;409.42;40.54
816;0.4;0.024695;3.79;409.42;40.54
816;0.5;-0.52681;3.79;409.42;40.54
817;0.1;2.0253;5.41;381.53;65.63
817;0.2;0.80435;5.41;381.53;65.63
817;0.3;-0.0011266;5.41;381.53;65.63
817;0.4;-0.64069;5.41;381.53;65.63
818;0.05;1.9244;3.81;265.37;23.47
818;0.1;1.4372;3.81;265.37;23.47
818;0.2;0.66036;3.81;265.37;23.47
818;0.3;0.098258;3.81;265.37;23.47
818;0.4;-0.26769;3.81;265.37;23.47
818;0.5;-0.47129;3.81;265.37;23.47
818;0.6;-0.74748;3.81;265.37;23.47
819;0.3;1.2719;3.86;371.39;89.03
819;0.4;0.45541;3.86;371.39;89.03
819;0.5;-0.17375;3.86;371.39;89.03
819;0.6;-0.74748;3.86;371.39;89.03
820;0.05;1.4875;2.71;220.33;49.69
820;0.1;1.0428;2.71;220.33;49.69
820;0.2;0.24396;2.71;220.33;49.69
820;0.3;-0.3744;2.71;220.33;49.69
820;0.4;-0.93174;2.71;220.33;49.69
821;0.3;1.2774;5.9;370.57;57.08
821;0.4;0.45662;5.9;370.57;57.08
821;0.5;-0.17904;5.9;370.57;57.08
821;0.6;-0.76769;5.9;370.57;57.08
822;0.05;1.972;3.03;284.35;45.33
822;0.1;1.3851;3.03;284.35;45.33
822;0.2;0.41071;3.03;284.35;45.33
822;0.3;-0.3744;3.03;284.35;45.33
822;0.4;-1.1602;3.03;284.35;45.33
823;0.2;1.6487;3.98;350.45;34.47
823;0.3;0.69762;3.98;350.45;34.47
823;0.4;-0.027413;3.98;350.45;34.47
823;0.5;-0.52681;3.98;350.45;34.47
824;0.05;1.922;1.8;268.22;59.92
824;0.1;1.4388;1.8;268.22;59.92
824;0.2;0.65965;1.8;268.22;59.92
824;0.3;0.10094;1.8;268.22;59.92
824;0.4;-0.27416;1.8;268.22;59.92
824;0.5;-0.51512;1.8;268.22;59.92
825;0.05;2.0644;1.64;387.48;68.36
825;0.1;1.1568;1.64;387.48;68.36
825;0.2;0.037248;1.64;387.48;68.36
825;0.3;-0.80126;1.64;387.48;68.36
826;0.2;1.5234;4.13;369.33;23.55
826;0.3;0.65045;4.13;369.33;23.55
826;0.4;-0.046271;4.13;369.33;23.55
826;0.5;-0.60441;4.13;369.33;23.55
827;0.2;1.3612;4.59;244.38;24.39
827;0.3;0.56294;4.59;244.38;24.39
827;0.4;-0.11279;4.59;244.38;24.39
827;0.5;-0.68171;4.59;244.38;24.39
828;0.05;1.3336;0.59;290.32;105.51
828;0.1;0.68523;0.59;290.32;105.51
828;0.2;-0.23501;0.59;290.32;105.51
828;0.3;-1.0551;0.59;290.32;105.51
829;0.1;1.3436;2.06;401.5;68.36
829;0.2;0.20331;2.06;401.5;68.36
829;0.3;-0.59982;2.06;401.5;68.36
829;0.4;-1.2135;2.06;401.5;68.36
830;0.05;1.9323;3.44;339.47;28.6
830;0.1;1.0711;3.44;339.47;28.6
830;0.2;-0.097721;3.44;339.47;28.6
830;0.3;-1.1886;3.44;339.47;28.6
831;0.05;2.0116;3.07;317.22;16.13
831;0.1;1.416;3.07;317.22;16.13
831;0.2;0.4782;3.07;317.22;16.13
831;0.3;-0.28773;3.07;317.22;16.13
831;0.4;-0.87622;3.07;317.22;16.13
832;0.1;1.0056;1.27;202.25;44.89
832;0.2;-0.44586;1.27;202.25;44.89
833;0.2;1.4608;3.86;311.77;134.01
833;0.3;0.57208;3.86;311.77;134.01
833;0.4;-0.13114;3.86;311.77;134.01
833;0.5;-0.75529;3.86;311.77;134.01
834;0.2;1.7655;4.41;277.4;3.24
834;0.3;0.81705;4.41;277.4;3.24
834;0.4;0.085678;4.41;277.4;3.24
834;0.5;-0.51512;4.41;277.4;3.24
834;0.6;-1.3118;4.41;277.4;3.24
835;0.1;1.6248;1.35;219.24;46.61
835;0.2;0.95926;1.35;219.24;46.61
835;0.3;0.52028;1.35;219.24;46.61
835;0.4;0.20441;1.35;219.24;46.61
835;0.5;-0.035447;1.35;219.24;46.61
835;0.6;-0.23865;1.35;219.24;46.61
835;0.7;-0.39971;1.35;219.24;46.61
835;0.8;-0.61979;1.35;219.24;46.61
836;0.2;1.2649;2.93;313.78;36.86
836;0.3;0.4042;2.93;313.78;36.86
836;0.4;-0.25504;2.93;313.78;36.86
836;0.5;-0.82001;2.93;313.78;36.86
837;0.1;-0.075916;0.33;386.41;151.57
838;0.05;1.5182;1.38;289.37;49.77
838;0.1;0.87819;1.38;289.37;49.77
838;0.2;-0.051558;1.38;289.37;49.77
838;0.3;-0.65717;1.38;289.37;49.77
839;0.05;1.097;0.27;218.25;65.12
839;0.1;0.58509;0.27;218.25;65.12
839;0.2;-0.030195;0.27;218.25;65.12
839;0.3;-0.33617;0.27;218.25;65.12
839;0.4;-0.64069;0.27;218.25;65.12
840;0.2;1.3105;5.65;299.76;136.51
840;0.3;0.45084;5.65;299.76;136.51
840;0.4;-0.21916;5.65;299.76;136.51
840;0.5;-0.71694;5.65;299.76;136.51
841;0.2;1.311;5.65;299.76;136.51
841;0.3;0.45084;5.65;299.76;136.51
841;0.4;-0.21916;5.65;299.76;136.51
841;0.5;-0.71694;5.65;299.76;136.51
842;0.05;-0.48713;-0.2;155.19;29.54
842;0.1;-1.1222;-0.2;155.19;29.54
843;0.05;1.3546;-3.37;304.4;46.53
843;0.1;0.75806;-3.37;304.4;46.53
843;0.2;-0.13588;-3.37;304.4;46.53
843;0.3;-0.68896;-3.37;304.4;46.53
844;0.05;0.88914;0.38;134.14;56.73
844;0.1;0.56212;0.38;134.14;56.73
844;0.2;0.11094;0.38;134.14;56.73
844;0.3;-0.15845;0.38;134.14;56.73
845;0.2;1.1737;3.72;345.46;83.23
845;0.3;0.2072;3.72;345.46;83.23
845;0.4;-0.49964;3.72;345.46;83.23
846;0.1;1.847;0.48;273.74;62.83
846;0.2;1.1349;0.48;273.74;62.83
846;0.3;0.59757;0.48;273.74;62.83
846;0.4;0.20926;0.48;273.74;62.83
847;0.1;1.626;1.45;319.14;98.6
847;0.2;0.74784;1.45;319.14;98.6
847;0.3;0.094896;1.45;319.14;98.6
847;0.4;-0.36001;1.45;319.14;98.6
847;0.5;-0.5217;1.45;319.14;98.6
847;0.6;-0.70615;1.45;319.14;98.6
848;0.1;1.4502;3.39;329.82;43.7
848;0.2;0.45803;3.39;329.82;43.7
848;0.3;-0.22446;3.39;329.82;43.7
848;0.4;-0.72016;3.39;329.82;43.7
849;0.3;1.6991;2.59;330.77;58.44
849;0.4;1.0914;2.59;330.77;58.44
849;0.5;0.66976;2.59;330.77;58.44
849;0.6;0.36389;2.59;330.77;58.44
849;0.7;0.12168;2.59;330.77;58.44
849;0.8;-0.078012;2.59;330.77;58.44
850;0.3;0.90891;1.64;247.29;38.77
850;0.4;0.4474;1.64;247.29;38.77
850;0.5;0.16295;1.64;247.29;38.77
850;0.6;-0.052936;1.64;247.29;38.77
851;0.1;2.0766;2.74;218.21;52.6
851;0.2;1.3837;2.74;218.21;52.6
851;0.3;0.89931;2.74;218.21;52.6
851;0.4;0.53912;2.74;218.21;52.6
851;0.5;0.26993;2.74;218.21;52.6
851;0.6;0.050361;2.74;218.21;52.6
852;0.05;0.76277;-1.39;191.29;3.24
852;0.1;0.40041;-1.39;191.29;3.24
852;0.2;-0.24928;-1.39;191.29;3.24
852;0.3;-0.72663;-1.39;191.29;3.24
853;0.05;2.1096;2.33;339.47;59.22
853;0.1;1.4919;2.33;339.47;59.22
853;0.2;0.43664;2.33;339.47;59.22
853;0.3;-0.25595;2.33;339.47;59.22
853;0.4;-0.70955;2.33;339.47;59.22
854;0.05;1.741;1.09;230.67;66.91
854;0.1;1.3491;1.09;230.67;66.91
854;0.2;0.70871;1.09;230.67;66.91
854;0.3;0.2564;1.09;230.67;66.91
854;0.4;-0.0082055;1.09;230.67;66.91
854;0.5;-0.20341;1.09;230.67;66.91
854;0.6;-0.4236;1.09;230.67;66.91
855;0.1;1.8269;1.78;444.43;181.62
855;0.2;0.73;1.78;444.43;181.62
855;0.3;-0.094373;1.78;444.43;181.62
855;0.4;-0.67524;1.78;444.43;181.62
856;0.2;1.3345;-0.91;324.44;26.3
856;0.3;0.49917;-0.91;324.44;26.3
856;0.4;-0.2018;-0.91;324.44;26.3
856;0.5;-0.88579;-0.91;324.44;26.3
857;0.1;1.8651;3.05;248.3;83.5
857;0.2;0.93663;3.05;248.3;83.5
857;0.3;0.2784;3.05;248.3;83.5
857;0.4;-0.17493;3.05;248.3;83.5
857;0.5;-0.3739;3.05;248.3;83.5
857;0.6;-0.62396;3.05;248.3;83.5
858;0.1;2.0481;2.63;254.24;66.76
858;0.2;1.0302;2.63;254.24;66.76
858;0.3;0.37851;2.63;254.24;66.76
858;0.4;-0.0046699;2.63;254.24;66.76
858;0.5;-0.29751;2.63;254.24;66.76
858;0.6;-0.47358;2.63;254.24;66.76
859;0.3;1.7304;1.38;308.33;70.5
859;0.4;0.96771;1.38;308.33;70.5
859;0.5;0.43384;1.38;308.33;70.5
859;0.6;0.040745;1.38;308.33;70.5
859;0.7;-0.46776;1.38;308.33;70.5
860;0.2;1.2368;1.41;250.3;58.44
860;0.3;0.66364;1.41;250.3;58.44
860;0.4;0.30277;1.41;250.3;58.44
860;0.5;0.05311;1.41;250.3;58.44
860;0.6;-0.13212;1.41;250.3;58.44
860;0.7;-0.26364;1.41;250.3;58.44
861;0.05;1.741;1.07;231.04;58.2
861;0.1;1.3491;1.07;231.04;58.2
861;0.2;0.70871;1.07;231.04;58.2
861;0.3;0.2564;1.07;231.04;58.2
861;0.4;-0.0082055;1.07;231.04;58.2
861;0.5;-0.20341;1.07;231.04;58.2
861;0.6;-0.4236;1.07;231.04;58.2
862;0.05;2.1109;2.11;281.35;32.7
862;0.1;1.4317;2.11;281.35;32.7
862;0.2;0.42815;2.11;281.35;32.7
862;0.3;-0.2943;2.11;281.35;32.7
862;0.4;-0.78754;2.11;281.35;32.7
863;0.2;1.852;2.2;311.29;98.39
863;0.3;1.0481;2.2;311.29;98.39
863;0.4;0.50991;2.2;311.29;98.39
863;0.5;0.097616;2.2;311.29;98.39
863;0.6;-0.36208;2.2;311.29;98.39
863;0.7;-0.84039;2.2;311.29;98.39
864;0.2;0.92391;4.05;425.91;67.92
864;0.3;-0.046512;4.05;425.91;67.92
864;0.4;-0.70955;4.05;425.91;67.92
865;0.05;1.4675;-0.3;218.21;58.44
865;0.1;0.90192;-0.3;218.21;58.44
865;0.2;0.23544;-0.3;218.21;58.44
865;0.3;-0.19872;-0.3;218.21;58.44
865;0.4;-0.38535;-0.3;218.21;58.44
866;0.3;1.3516;4.64;309.49;29.54
866;0.4;0.57201;4.64;309.49;29.54
866;0.5;-0.018023;4.64;309.49;29.54
867;0.6;1.5333;2.38;312.45;34.14
867;0.7;1.1487;2.38;312.45;34.14
867;0.8;0.81264;2.38;312.45;34.14
868;0.3;1.1103;3.02;231.08;32.34
868;0.4;0.60611;3.02;231.08;32.34
868;0.5;0.25645;3.02;231.08;32.34
869;0.05;1.9894;2.72;295.38;43.7
869;0.1;1.2858;2.72;295.38;43.7
869;0.2;0.30916;2.72;295.38;43.7
869;0.3;-0.38293;2.72;295.38;43.7
869;0.4;-0.85687;2.72;295.38;43.7
870;0.05;1.2674;2.03;255.31;52.49
870;0.1;0.69142;2.03;255.31;52.49
870;0.2;-0.21498;2.03;255.31;52.49
870;0.3;-0.90309;2.03;255.31;52.49
871;0.3;1.557;4.52;289.33;81.4
871;0.4;1.0612;4.52;289.33;81.4
871;0.5;0.71081;4.52;289.33;81.4
871;0.6;0.45146;4.52;289.33;81.4
871;0.7;0.24624;4.52;289.33;81.4
871;0.8;0.064095;4.52;289.33;81.4
871;0.9;-0.094339;4.52;289.33;81.4
872;0.5;2.1256;5.88;391.55;49.33
872;0.6;1.5482;5.88;391.55;49.33
872;0.7;1.0948;5.88;391.55;49.33
872;0.8;0.69544;5.88;391.55;49.33
872;0.9;0.31789;5.88;391.55;49.33
873;0.1;1.6805;1.7;291.37;70.68
873;0.2;0.78232;1.7;291.37;70.68
873;0.3;0.11182;1.7;291.37;70.68
873;0.4;-0.44291;1.7;291.37;70.68
874;0.2;1.8439;4.39;292.2;12.03
874;0.3;0.85484;4.39;292.2;12.03
874;0.4;0.089731;4.39;292.2;12.03
874;0.5;-0.47353;4.39;292.2;12.03
875;0.2;2.0476;2.91;254.28;54.37
