Inference for Stan model: ACNQSRR101_model
4 chains: each with iter=(1000,1000,1000,1000); warmup=(0,0,0,0); thin=(1,1,1,1); 4000 iterations saved.
Warmup took (17843, 16651, 16844, 17598) seconds, 19 hours total
Sampling took (15824, 16193, 15319, 15923) seconds, 18 hours total
                        Mean     MCSE   StdDev        5%       50%       95%    N_Eff  N_Eff/s    R_hat
logkCond[740]      -1.8e-001 2.3e-003 1.4e-001 -2.3e-001 -1.8e-001 -1.3e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[741]      -3.9e-001 2.4e-003 1.5e-001 -4.4e-001 -3.9e-001 -3.3e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[742]      -5.4e-001 3.7e-003 2.3e-001 -5.9e-001 -5.4e-001 -4.9e-001 3.8e+003 6.1e-002 1.0e+000
logkCond[743]      -6.4e-001 5.5e-003 3.4e-001 -7.1e-001 -6.5e-001 -5.9e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[744]       8.9e-001 4.9e-003 1.6e-001  7.3e-001  8.9e-001  1.1e+000 1.1e+003 1.8e-002 1.0e+000
logkCond[745]       7.8e-001 3.1e-003 9.6e-002  6.6e-001  7.8e-001  9.0e-001 9.5e+002 1.5e-002 1.0e+000
logkCond[746]       6.0e-001 8.7e-003 5.5e-001  5.2e-001  5.9e-001  6.8e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[747]       4.0e-001 2.8e-002 1.8e+000  3.6e-001  4.2e-001  5.0e-001 4.1e+003 6.4e-002 1.0e+000
logkCond[748]       2.9e-001 2.6e-003 1.7e-001  2.1e-001  2.8e-001  3.5e-001 4.4e+003 7.0e-002 1.0e+000
logkCond[749]       1.6e-001 2.4e-003 1.5e-001  9.3e-002  1.6e-001  2.2e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[750]       4.3e-002 2.7e-003 1.7e-001 -3.2e-002  4.5e-002  1.1e-001 3.9e+003 6.1e-002 1.0e+000
logkCond[751]      -5.8e-002 2.3e-003 1.1e-001 -1.4e-001 -6.2e-002  3.9e-002 2.4e+003 3.7e-002 1.0e+000
logkCond[752]      -1.5e-001 5.8e-003 3.3e-001 -2.6e-001 -1.6e-001 -2.9e-002 3.2e+003 5.1e-002 1.0e+000
logkCond[753]      -2.4e-001 4.9e-003 1.8e-001 -3.9e-001 -2.4e-001 -7.5e-002 1.4e+003 2.2e-002 1.0e+000
logkCond[754]       2.1e+000 3.5e-003 1.3e-001  2.1e+000  2.1e+000  2.2e+000 1.4e+003 2.2e-002 1.0e+000
logkCond[755]       1.7e+000 2.4e-003 1.5e-001  1.6e+000  1.7e+000  1.8e+000 3.9e+003 6.1e-002 1.0e+000
logkCond[756]       1.0e+000 7.7e-003 4.9e-001  9.7e-001  1.0e+000  1.1e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[757]       5.4e-001 2.2e-003 1.3e-001  4.9e-001  5.4e-001  6.1e-001 3.6e+003 5.7e-002 1.0e+000
logkCond[758]       1.7e-001 5.1e-003 3.0e-001  1.2e-001  1.7e-001  2.3e-001 3.4e+003 5.4e-002 1.0e+000
logkCond[759]      -1.2e-001 3.5e-003 2.3e-001 -1.7e-001 -1.2e-001 -6.1e-002 4.1e+003 6.4e-002 1.0e+000
logkCond[760]      -3.5e-001 2.2e-003 1.4e-001 -4.2e-001 -3.5e-001 -2.9e-001 3.9e+003 6.1e-002 1.0e+000
logkCond[761]       1.7e+000 2.3e-003 1.4e-001  1.7e+000  1.7e+000  1.8e+000 3.7e+003 5.8e-002 1.0e+000
logkCond[762]       1.3e+000 6.4e-003 4.0e-001  1.2e+000  1.3e+000  1.3e+000 4.0e+003 6.4e-002 1.0e+000
logkCond[763]       6.5e-001 2.2e-003 1.4e-001  6.0e-001  6.5e-001  7.0e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[764]       2.4e-001 1.4e-003 9.2e-002  1.9e-001  2.4e-001  2.9e-001 4.1e+003 6.5e-002 1.0e+000
logkCond[765]      -5.6e-002 1.9e-003 1.2e-001 -1.1e-001 -5.7e-002 -8.9e-003 3.9e+003 6.1e-002 1.0e+000
logkCond[766]      -2.8e-001 3.4e-003 2.2e-001 -3.3e-001 -2.7e-001 -2.2e-001 4.1e+003 6.4e-002 1.0e+000
logkCond[767]      -4.5e-001 2.6e-003 1.6e-001 -5.0e-001 -4.4e-001 -3.9e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[768]      -5.8e-001 1.6e-003 9.3e-002 -6.4e-001 -5.8e-001 -5.3e-001 3.5e+003 5.5e-002 1.0e+000
logkCond[769]       2.0e+000 2.3e-003 1.4e-001  2.0e+000  2.0e+000  2.1e+000 3.8e+003 6.0e-002 1.0e+000
logkCond[770]       1.5e+000 1.7e-003 1.0e-001  1.4e+000  1.4e+000  1.5e+000 3.7e+003 5.9e-002 1.0e+000
logkCond[771]       9.8e-001 1.2e-003 7.3e-002  9.3e-001  9.8e-001  1.0e+000 4.0e+003 6.4e-002 1.0e+000
logkCond[772]       6.0e-001 1.5e-003 8.5e-002  5.5e-001  6.0e-001  6.6e-001 3.3e+003 5.1e-002 1.0e+000
logkCond[773]       2.9e-001 8.6e-003 5.4e-001  2.3e-001  2.8e-001  3.4e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[774]       8.3e-003 2.3e-003 1.4e-001 -4.5e-002  9.2e-003  6.5e-002 3.8e+003 6.0e-002 1.0e+000
logkCond[775]       1.7e+000 2.1e-003 1.3e-001  1.6e+000  1.7e+000  1.8e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[776]       1.3e+000 4.8e-003 3.0e-001  1.3e+000  1.3e+000  1.4e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[777]       9.7e-001 1.7e-003 1.0e-001  9.2e-001  9.7e-001  1.0e+000 3.8e+003 6.0e-002 1.0e+000
logkCond[778]       6.7e-001 5.0e-003 3.2e-001  6.2e-001  6.7e-001  7.2e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[779]       4.1e-001 4.9e-003 3.1e-001  3.5e-001  4.1e-001  4.5e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[780]       1.6e-001 7.3e-003 4.6e-001  1.1e-001  1.7e-001  2.2e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[781]      -4.7e-002 3.8e-003 2.4e-001 -1.0e-001 -4.8e-002  2.0e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[782]       1.6e+000 3.8e-003 1.9e-001  1.5e+000  1.6e+000  1.7e+000 2.6e+003 4.0e-002 1.0e+000
logkCond[783]       9.4e-001 5.3e-003 3.4e-001  8.7e-001  9.4e-001  9.9e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[784]       4.2e-001 6.0e-002 3.8e+000  3.0e-001  3.6e-001  4.1e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[785]      -1.4e-001 4.0e-003 2.5e-001 -2.0e-001 -1.4e-001 -7.0e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[786]       1.6e+000 3.2e-002 2.0e+000  1.5e+000  1.6e+000  1.7e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[787]       1.1e+000 1.3e-003 7.9e-002  1.1e+000  1.1e+000  1.2e+000 3.9e+003 6.1e-002 1.0e+000
logkCond[788]       7.0e-001 1.8e-003 1.1e-001  6.4e-001  6.9e-001  7.5e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[789]       4.7e-001 2.0e-003 1.2e-001  4.1e-001  4.7e-001  5.3e-001 3.7e+003 5.8e-002 1.0e+000
logkCond[790]       2.2e+000 2.9e-003 1.9e-001  2.1e+000  2.2e+000  2.2e+000 4.1e+003 6.4e-002 1.0e+000
logkCond[791]       1.3e+000 4.4e-003 2.8e-001  1.3e+000  1.3e+000  1.4e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[792]       6.3e-001 1.9e-003 1.2e-001  5.7e-001  6.2e-001  6.8e-001 4.1e+003 6.4e-002 1.0e+000
logkCond[793]       2.7e-003 1.9e-003 1.1e-001 -7.4e-002  6.7e-003  7.2e-002 3.5e+003 5.5e-002 1.0e+000
logkCond[794]      -5.4e-001 3.2e-003 1.3e-001 -6.7e-001 -5.3e-001 -4.3e-001 1.6e+003 2.5e-002 1.0e+000
logkCond[795]       1.4e+000 6.3e-003 4.0e-001  1.4e+000  1.4e+000  1.5e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[796]       1.0e+000 4.4e-003 2.8e-001  9.5e-001  1.0e+000  1.1e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[797]       6.3e-001 1.8e-003 1.1e-001  5.7e-001  6.3e-001  6.8e-001 3.8e+003 5.9e-002 1.0e+000
logkCond[798]       3.0e-001 6.6e-003 4.2e-001  2.3e-001  2.9e-001  3.7e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[799]       1.2e+000 2.4e-003 1.5e-001  1.2e+000  1.2e+000  1.3e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[800]       4.4e-001 4.0e-002 2.6e+000  4.2e-001  4.8e-001  5.3e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[801]      -2.4e-003 9.7e-003 6.1e-001 -4.6e-002  6.0e-003  5.5e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[802]      -3.2e-001 2.2e-003 1.4e-001 -3.7e-001 -3.1e-001 -2.6e-001 4.1e+003 6.4e-002 1.0e+000
logkCond[803]      -5.5e-001 1.3e-003 7.1e-002 -6.1e-001 -5.5e-001 -4.9e-001 3.0e+003 4.7e-002 1.0e+000
logkCond[804]      -7.2e-001 1.5e-003 7.7e-002 -7.9e-001 -7.3e-001 -6.6e-001 2.7e+003 4.3e-002 1.0e+000
logkCond[805]       1.9e+000 2.6e-003 1.6e-001  1.8e+000  1.9e+000  1.9e+000 3.9e+003 6.2e-002 1.0e+000
logkCond[806]       1.1e+000 1.3e-002 8.4e-001  1.1e+000  1.1e+000  1.2e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[807]       6.0e-001 1.8e-003 1.2e-001  5.5e-001  6.0e-001  6.5e-001 4.5e+003 7.1e-002 1.0e+000
logkCond[808]       1.8e-001 1.3e-003 8.2e-002  1.3e-001  1.8e-001  2.3e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[809]      -1.5e-001 5.2e-003 3.3e-001 -2.1e-001 -1.5e-001 -9.2e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[810]      -4.3e-001 3.2e-003 2.0e-001 -4.9e-001 -4.3e-001 -3.7e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[811]       3.3e-001 3.3e-003 1.6e-001  2.6e-001  3.2e-001  4.7e-001 2.3e+003 3.7e-002 1.0e+000
logkCond[812]      -9.6e-002 2.2e-003 1.1e-001 -1.6e-001 -1.0e-001 -2.2e-002 2.6e+003 4.1e-002 1.0e+000
logkCond[813]      -5.7e-001 3.2e-003 2.0e-001 -6.2e-001 -5.7e-001 -5.0e-001 3.8e+003 6.1e-002 1.0e+000
logkCond[814]      -8.3e-001 8.0e-003 5.1e-001 -8.8e-001 -8.2e-001 -7.6e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[815]      -9.8e-001 3.2e-003 2.0e-001 -1.1e+000 -9.8e-001 -9.2e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[816]      -1.1e+000 4.5e-003 2.5e-001 -1.2e+000 -1.1e+000 -1.0e+000 3.0e+003 4.8e-002 1.0e+000
logkCond[817]      -1.2e+000 6.8e-003 4.1e-001 -1.3e+000 -1.2e+000 -1.1e+000 3.7e+003 5.9e-002 1.0e+000
logkCond[818]       1.8e+000 6.2e-003 3.9e-001  1.8e+000  1.8e+000  1.9e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[819]       1.1e+000 1.7e-003 1.1e-001  1.1e+000  1.1e+000  1.2e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[820]       6.5e-001 1.8e-003 1.2e-001  6.0e-001  6.5e-001  7.0e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[821]       2.9e-001 2.6e-003 1.6e-001  2.4e-001  2.9e-001  3.5e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[822]       1.6e-002 1.7e-003 1.1e-001 -3.4e-002  1.6e-002  7.1e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[823]      -2.1e-001 7.8e-003 4.9e-001 -2.5e-001 -2.0e-001 -1.5e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[824]      -3.8e-001 3.2e-003 2.0e-001 -4.4e-001 -3.8e-001 -3.3e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[825]      -5.1e-001 1.7e-002 1.1e+000 -5.9e-001 -5.3e-001 -4.7e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[826]       2.1e+000 5.7e-003 3.6e-001  2.1e+000  2.1e+000  2.2e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[827]       1.5e+000 3.6e-003 2.3e-001  1.4e+000  1.5e+000  1.5e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[828]       9.8e-001 1.8e-003 1.1e-001  9.3e-001  9.8e-001  1.0e+000 3.9e+003 6.1e-002 1.0e+000
logkCond[829]       5.9e-001 2.4e-003 1.5e-001  5.3e-001  5.9e-001  6.4e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[830]       2.7e-001 1.6e-003 9.7e-002  2.1e-001  2.7e-001  3.2e-001 3.7e+003 5.9e-002 1.0e+000
logkCond[831]       1.6e+000 6.2e-003 3.9e-001  1.6e+000  1.6e+000  1.7e+000 4.0e+003 6.4e-002 1.0e+000
logkCond[832]       1.1e+000 2.5e-003 1.6e-001  1.0e+000  1.1e+000  1.1e+000 4.0e+003 6.4e-002 1.0e+000
logkCond[833]       6.3e-001 2.4e-003 1.4e-001  5.8e-001  6.3e-001  6.8e-001 3.6e+003 5.7e-002 1.0e+000
logkCond[834]       2.9e-001 2.1e-003 1.3e-001  2.4e-001  2.9e-001  3.4e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[835]       1.4e-002 1.4e-003 8.9e-002 -3.9e-002  1.3e-002  7.0e-002 4.0e+003 6.4e-002 1.0e+000
logkCond[836]       1.7e+000 6.8e-003 4.2e-001  1.6e+000  1.7e+000  1.7e+000 3.8e+003 6.1e-002 1.0e+000
logkCond[837]       1.3e+000 2.4e-003 1.5e-001  1.2e+000  1.3e+000  1.3e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[838]       9.8e-001 2.2e-003 1.4e-001  9.2e-001  9.8e-001  1.0e+000 4.1e+003 6.4e-002 1.0e+000
logkCond[839]       7.1e-001 1.9e-003 1.2e-001  6.6e-001  7.1e-001  7.7e-001 3.9e+003 6.1e-002 1.0e+000
logkCond[840]       4.9e-001 3.3e-003 2.1e-001  4.4e-001  4.9e-001  5.5e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[841]       3.0e-001 1.4e-003 7.8e-002  2.4e-001  3.0e-001  3.5e-001 3.3e+003 5.2e-002 1.0e+000
logkCond[842]       1.3e-001 4.3e-003 2.6e-001  5.5e-002  1.4e-001  2.1e-001 3.7e+003 5.8e-002 1.0e+000
logkCond[843]       1.7e+000 9.4e-003 5.9e-001  1.6e+000  1.7e+000  1.7e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[844]       1.3e+000 3.2e-003 2.1e-001  1.2e+000  1.3e+000  1.3e+000 4.0e+003 6.4e-002 1.0e+000
logkCond[845]       9.1e-001 2.9e-003 1.8e-001  8.5e-001  9.1e-001  9.6e-001 3.8e+003 6.1e-002 1.0e+000
logkCond[846]       6.1e-001 2.2e-003 1.4e-001  5.6e-001  6.1e-001  6.6e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[847]       3.5e-001 2.7e-003 1.6e-001  2.9e-001  3.5e-001  4.1e-001 3.6e+003 5.7e-002 1.0e+000
logkCond[848]       1.3e-001 1.3e-003 8.1e-002  7.4e-002  1.3e-001  1.9e-001 3.6e+003 5.7e-002 1.0e+000
logkCond[849]       2.0e+000 2.1e-003 1.3e-001  1.9e+000  2.0e+000  2.0e+000 3.7e+003 5.9e-002 1.0e+000
logkCond[850]       1.4e+000 2.3e-003 1.5e-001  1.4e+000  1.4e+000  1.5e+000 3.9e+003 6.2e-002 1.0e+000
logkCond[851]       5.8e-001 5.5e-003 3.4e-001  5.2e-001  5.8e-001  6.4e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[852]      -9.8e-002 1.9e-003 1.1e-001 -1.7e-001 -9.9e-002 -3.2e-002 3.5e+003 5.5e-002 1.0e+000
logkCond[853]      -6.4e-001 2.7e-003 1.4e-001 -7.4e-001 -6.5e-001 -5.4e-001 2.6e+003 4.1e-002 1.0e+000
logkCond[854]      -1.1e+000 3.9e-003 1.3e-001 -1.2e+000 -1.1e+000 -9.4e-001 1.1e+003 1.7e-002 1.0e+000
logkCond[855]       1.6e+000 2.4e-003 1.5e-001  1.5e+000  1.6e+000  1.7e+000 3.8e+003 6.0e-002 1.0e+000
logkCond[856]       1.0e+000 5.3e-003 3.4e-001  9.6e-001  1.0e+000  1.1e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[857]       5.9e-001 7.2e-003 4.5e-001  5.4e-001  5.9e-001  6.5e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[858]       2.7e-001 1.5e-003 9.1e-002  2.2e-001  2.7e-001  3.3e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[859]       1.3e-002 4.0e-003 2.5e-001 -3.2e-002  1.9e-002  6.8e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[860]      -1.9e-001 2.9e-003 1.8e-001 -2.4e-001 -1.9e-001 -1.3e-001 3.8e+003 6.1e-002 1.0e+000
logkCond[861]       2.0e+000 1.4e-003 8.8e-002  2.0e+000  2.0e+000  2.1e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[862]       1.4e+000 1.5e-003 9.3e-002  1.4e+000  1.4e+000  1.5e+000 3.6e+003 5.7e-002 1.0e+000
logkCond[863]       9.4e-001 1.5e-003 9.7e-002  8.8e-001  9.4e-001  9.9e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[864]       5.4e-001 3.9e-003 2.5e-001  4.8e-001  5.4e-001  5.9e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[865]       2.1e-001 1.4e-003 8.9e-002  1.6e-001  2.1e-001  2.6e-001 3.8e+003 6.0e-002 1.0e+000
logkCond[866]       1.9e+000 2.7e-003 1.7e-001  1.9e+000  1.9e+000  2.0e+000 3.9e+003 6.1e-002 1.0e+000
logkCond[867]       1.3e+000 1.3e-003 8.1e-002  1.3e+000  1.3e+000  1.4e+000 3.9e+003 6.2e-002 1.0e+000
logkCond[868]       8.6e-001 2.1e-003 1.3e-001  8.0e-001  8.6e-001  9.1e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[869]       4.9e-001 5.1e-003 3.2e-001  4.4e-001  5.0e-001  5.5e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[870]       2.1e-001 2.2e-003 1.4e-001  1.6e-001  2.1e-001  2.6e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[871]      -2.2e-002 6.2e-003 3.9e-001 -8.4e-002 -3.0e-002  2.2e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[872]      -2.3e-001 3.5e-003 2.1e-001 -2.9e-001 -2.3e-001 -1.7e-001 3.7e+003 5.8e-002 1.0e+000
logkCond[873]       2.2e+000 4.6e-003 2.9e-001  2.1e+000  2.2e+000  2.2e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[874]       1.5e+000 1.3e-003 8.3e-002  1.4e+000  1.5e+000  1.5e+000 4.1e+003 6.5e-002 1.0e+000
logkCond[875]       9.7e-001 1.4e-003 8.6e-002  9.2e-001  9.7e-001  1.0e+000 4.0e+003 6.4e-002 1.0e+000
logkCond[876]       6.2e-001 4.6e-002 2.9e+000  5.1e-001  5.7e-001  6.2e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[877]       2.4e-001 2.1e-003 1.4e-001  1.9e-001  2.4e-001  2.9e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[878]      -2.8e-002 2.2e-003 1.3e-001 -8.1e-002 -2.6e-002  3.0e-002 3.7e+003 5.9e-002 1.0e+000
logkCond[879]       1.8e+000 3.1e-003 2.0e-001  1.7e+000  1.8e+000  1.9e+000 4.1e+003 6.4e-002 1.0e+000
logkCond[880]       1.3e+000 5.3e-003 3.4e-001  1.2e+000  1.3e+000  1.3e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[881]       8.2e-001 2.0e-003 1.3e-001  7.7e-001  8.2e-001  8.7e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[882]       4.5e-001 2.0e-003 1.2e-001  3.9e-001  4.5e-001  5.0e-001 3.8e+003 6.0e-002 1.0e+000
logkCond[883]       1.4e-001 1.7e-003 9.7e-002  6.9e-002  1.4e-001  1.9e-001 3.1e+003 5.0e-002 1.0e+000
logkCond[884]      -1.4e-001 2.3e-003 1.0e-001 -2.2e-001 -1.3e-001 -6.9e-002 2.0e+003 3.2e-002 1.0e+000
logkCond[885]       1.8e+000 2.2e-003 1.1e-001  1.7e+000  1.8e+000  1.9e+000 2.8e+003 4.4e-002 1.0e+000
logkCond[886]       1.2e+000 1.7e-003 9.9e-002  1.1e+000  1.2e+000  1.2e+000 3.5e+003 5.5e-002 1.0e+000
logkCond[887]       6.7e-001 1.1e-002 7.1e-001  6.3e-001  6.8e-001  7.3e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[888]       3.3e-001 1.5e-003 9.2e-002  2.8e-001  3.3e-001  3.8e-001 3.6e+003 5.7e-002 1.0e+000
logkCond[889]       4.2e-002 6.5e-003 4.1e-001 -3.7e-003  4.8e-002  9.8e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[890]      -1.8e-001 5.3e-003 3.3e-001 -2.4e-001 -1.8e-001 -1.3e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[891]       2.1e+000 3.6e-003 2.2e-001  2.1e+000  2.1e+000  2.2e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[892]       1.5e+000 2.1e-003 1.3e-001  1.4e+000  1.5e+000  1.5e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[893]       9.6e-001 2.8e-003 1.7e-001  9.1e-001  9.6e-001  1.0e+000 3.8e+003 6.0e-002 1.0e+000
logkCond[894]       5.6e-001 8.8e-003 5.6e-001  5.1e-001  5.6e-001  6.1e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[895]       2.5e-001 7.2e-003 4.5e-001  1.9e-001  2.4e-001  3.0e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[896]       6.4e-002 9.0e-002 5.7e+000 -9.5e-002 -3.2e-002  3.4e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[897]       1.9e+000 6.3e-003 4.0e-001  1.9e+000  1.9e+000  2.0e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[898]       1.3e+000 3.4e-003 2.1e-001  1.3e+000  1.3e+000  1.4e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[899]       8.2e-001 3.1e-003 1.9e-001  7.7e-001  8.3e-001  8.8e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[900]       4.5e-001 2.7e-003 1.7e-001  3.9e-001  4.5e-001  4.9e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[901]       1.4e-001 1.7e-003 1.1e-001  8.3e-002  1.3e-001  1.8e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[902]      -1.3e-001 2.7e-003 1.7e-001 -1.8e-001 -1.3e-001 -6.7e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[903]       1.7e+000 2.9e-003 1.8e-001  1.6e+000  1.7e+000  1.7e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[904]       1.1e+000 1.7e-003 1.1e-001  1.0e+000  1.1e+000  1.1e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[905]       6.2e-001 2.5e-003 1.6e-001  5.6e-001  6.2e-001  6.7e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[906]       2.8e-001 3.4e-003 2.1e-001  2.2e-001  2.7e-001  3.3e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[907]       1.7e-003 1.2e-003 7.5e-002 -5.3e-002  3.0e-003  5.2e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[908]      -2.2e-001 2.0e-003 1.3e-001 -2.7e-001 -2.2e-001 -1.7e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[909]      -4.2e-001 1.4e-002 9.0e-001 -4.5e-001 -4.0e-001 -3.4e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[910]       1.8e+000 4.9e-003 3.1e-001  1.7e+000  1.8e+000  1.9e+000 4.0e+003 6.4e-002 1.0e+000
logkCond[911]       1.3e+000 3.0e-003 1.9e-001  1.2e+000  1.3e+000  1.3e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[912]       8.2e-001 1.8e-003 1.1e-001  7.6e-001  8.2e-001  8.7e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[913]       4.5e-001 1.8e-003 1.1e-001  4.0e-001  4.5e-001  5.0e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[914]       1.4e-001 1.6e-003 1.0e-001  8.2e-002  1.3e-001  1.9e-001 3.9e+003 6.1e-002 1.0e+000
logkCond[915]      -1.3e-001 1.8e-003 1.1e-001 -2.0e-001 -1.4e-001 -7.3e-002 3.9e+003 6.2e-002 1.0e+000
logkCond[916]       1.9e+000 2.1e-003 1.3e-001  1.9e+000  1.9e+000  2.0e+000 3.8e+003 6.0e-002 1.0e+000
logkCond[917]       1.4e+000 2.4e-003 1.5e-001  1.3e+000  1.4e+000  1.4e+000 3.8e+003 6.1e-002 1.0e+000
logkCond[918]       9.0e-001 1.6e-003 1.0e-001  8.5e-001  9.0e-001  9.6e-001 3.8e+003 6.0e-002 1.0e+000
logkCond[919]       5.4e-001 1.8e-003 1.1e-001  4.9e-001  5.5e-001  6.0e-001 3.8e+003 6.1e-002 1.0e+000
logkCond[920]       2.5e-001 1.4e-003 8.4e-002  2.0e-001  2.5e-001  3.1e-001 3.7e+003 5.9e-002 1.0e+000
logkCond[921]       1.5e-002 9.0e-003 5.7e-001 -4.7e-002  6.0e-003  6.0e-002 4.0e+003 6.3e-002 1.0e+000
logkCond[922]       1.4e+000 3.2e-003 2.0e-001  1.3e+000  1.4e+000  1.5e+000 4.0e+003 6.3e-002 1.0e+000
logkCond[923]       8.1e-001 1.6e-003 9.8e-002  7.6e-001  8.1e-001  8.7e-001 3.9e+003 6.2e-002 1.0e+000
logkCond[924]       4.0e-001 1.0e-003 6.4e-002  3.5e-001  4.0e-001  4.6e-001 4.2e+003 6.6e-002 1.0e+000
logkCond[925]       8.6e-002 1.5e-003 9.0e-002  3.6e-002  8.7e-002  1.4e-001 3.8e+003 6.0e-002 1.0e+000
logkCond[926]      -1.5e-001 7.1e-003 4.5e-001 -2.1e-001 -1.5e-001 -1.0e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[927]      -3.6e-001 1.0e-002 6.4e-001 -4.0e-001 -3.5e-001 -3.0e-001 4.0e+003 6.3e-002 1.0e+000
logkCond[928]      -5.0e-001 2.7e-003 1.7e-001 -5.6e-001 -5.0e-001 -4.5e-001 4.0e+003 6.4e-002 1.0e+000
logkCond[929]      -6.4e-001 2.6e-003 1.6e-001 -6.9e-001 -6.4e-001 -5.8e-001 3.7e+003 5.8e-002 1.0e+000
logkCond[930]       4.6e-002 2.0e-003 1.2e-001 -7.0e-003  4.7e-002  1.0e-001 3.6e+003 5.7e-002 1.0e+000
